label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,hhvbf,13,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,9,81,0,857,0,1.848049,0.195120,5.702723,1.000000,-1.000000,1,0.539905,17.476835,13.318000
s5_traffic,hhvbf,12,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,11,50,0,844,0,2.254098,0.238480,5.434870,1.000000,-1.000000,1,0.514496,18.859121,13.196000
s5_traffic,hhvbf,14,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,8,12,0,851,0,1.642710,0.173440,6.904612,1.000000,-1.000000,1,0.456281,22.795575,13.136000
s5_traffic,hhvbf,15,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,7,58,0,728,0,1.434426,0.151760,4.778737,1.000000,-1.000000,1,0.413491,22.046342,10.996000
s5_traffic,hhvbf,16,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,489,3,31,0,978,0,0.613497,0.065040,2.736768,1.000000,-1.000000,1,0.594473,16.576405,15.240000
s5_traffic,hhvbf,18,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,6,63,0,754,0,1.229508,0.130080,5.034927,1.000000,-1.000000,1,0.460322,20.630428,12.050000
s5_traffic,hhvbf,17,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,4,35,0,760,0,0.819672,0.086720,6.037759,1.000000,-1.000000,1,0.463718,20.032166,11.834000
s5_traffic,hhvbf,19,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,9,67,0,853,0,1.848049,0.195120,9.007537,1.000000,-1.000000,1,0.479692,20.993120,13.080000
s5_traffic,dbr,1,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,2,15,0,532,0,0.410678,0.003760,79.085180,1.000000,-1.000000,1,0.312611,30.201777,10.464000
s5_traffic,hhvbf,20,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,4,70,0,849,0,0.821355,0.086720,2.903328,1.000000,-1.000000,1,0.566327,16.578643,13.822000
s5_traffic,dbr,2,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,2,36,0,533,0,0.410678,0.003760,66.869581,2.000000,-1.000000,1,0.329627,26.738224,9.888000
s5_traffic,dbr,3,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,5,66,0,530,0,1.026694,0.009400,112.913831,0.600000,-1.000000,1,0.310531,29.225587,10.044000
s5_traffic,dbr,4,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,3,134,0,533,0,0.616016,0.005640,34.948875,0.333333,-1.000000,1,0.331109,28.315645,10.530000
s5_traffic,dbr,5,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,2,25,0,530,0,0.409836,0.003760,129.331672,0.500000,-1.000000,1,0.275033,30.227864,8.994000
s5_traffic,dbr,6,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,490,1,0,0,530,0,0.204082,0.001880,41.053362,2.000000,-1.000000,1,0.294173,28.381412,9.140000
s5_traffic,dbr,7,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,1,0,0,532,0,0.205339,0.001880,128.681827,2.000000,-1.000000,1,0.295888,30.220907,9.800000
s5_traffic,dbr,8,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,0,0,0,526,0,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0.256736,32.271909,8.870000
s5_traffic,dbr,9,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,3,66,0,530,0,0.614754,0.005640,7.601132,1.000000,-1.000000,1,0.295048,30.311143,9.796000
s5_traffic,dbr,10,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,8,0,0,534,0,1.639344,0.015040,92.953632,2.875000,-1.000000,1,0.260969,30.031240,8.410000
s5_traffic,dbr,11,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,489,5,45,0,532,0,1.022495,0.009400,109.663619,0.800000,-1.000000,1,0.294405,30.309275,9.770000
s5_traffic,dbr,12,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,3,8,0,535,0,0.614754,0.005640,67.272141,1.666667,-1.000000,1,0.275578,30.077879,8.970000
s5_traffic,dbr,13,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,3,87,0,532,0,0.616016,0.005640,41.680873,0.333333,-1.000000,1,0.284645,30.108961,9.326000
s5_traffic,dbr,14,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,2,6,0,532,0,0.410678,0.003760,6.323116,0.500000,-1.000000,1,0.222273,36.659914,8.572000
s5_traffic,dbr,15,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,4,35,0,533,0,0.819672,0.007520,64.603233,3.750000,-1.000000,1,0.239675,33.946605,8.632000
s5_traffic,dbr,16,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,489,1,24,0,529,0,0.204499,0.001880,21.645519,2.000000,-1.000000,1,0.276923,30.034386,9.008000
s5_traffic,dbr,17,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,0,0,0,529,0,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0.263630,32.048395,9.080000
s5_traffic,dbr,18,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,3,11,0,528,0,0.614754,0.005640,83.276664,2.000000,-1.000000,1,0.229070,35.523528,8.588000
s5_traffic,dbr,19,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,1,0,0,529,0,0.205339,0.001880,7.387036,2.000000,-1.000000,1,0.210625,39.219155,8.644000
s5_traffic,dbr,20,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,1,67,0,533,0,0.205339,0.001880,5.850429,0.000000,-1.000000,1,0.327986,26.871869,9.876000
s5_traffic,adaptive,1,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,243,32,31,173,1344,22,13.168724,0.559360,2.887018,1.718750,-1.000000,1,0.874640,6.070746,22.594000
s5_traffic,adaptive,2,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,76,68,163,1432,21,31.020408,1.287680,2.511705,1.513158,-1.000000,1,0.901471,5.168270,24.868000
s5_traffic,adaptive,3,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,83,45,148,1490,23,33.877551,1.469440,2.312371,1.361446,-1.000000,1,0.848226,7.780837,23.528000
s5_traffic,adaptive,5,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,246,37,19,162,1492,24,15.040650,0.623360,1.871430,0.945946,-1.000000,1,0.882594,5.937668,23.710000
s5_traffic,adaptive,6,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,21,26,190,1354,26,8.571429,0.334080,2.682079,1.666667,-1.000000,1,0.879878,5.585070,21.762000
s5_traffic,adaptive,4,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,244,103,68,169,1431,17,42.213115,1.879040,1.281265,0.446602,-1.000000,1,0.874367,6.525588,24.230000
s5_traffic,adaptive,7,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,41,39,117,1502,35,16.734694,0.628480,3.663628,2.560976,-1.000000,1,0.897159,5.408061,24.868000
s5_traffic,adaptive,8,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,244,30,36,190,1384,27,12.295082,0.403200,3.275350,2.133333,-1.000000,1,0.901886,4.734308,22.882000
s5_traffic,adaptive,9,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,56,59,172,1452,23,22.857143,0.993280,1.230609,0.410714,-1.000000,1,0.863925,6.823466,23.242000
s5_traffic,adaptive,10,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,246,22,64,214,1408,15,8.943089,0.239360,2.501609,1.636364,-1.000000,1,0.930365,3.353983,23.214000
s5_traffic,adaptive,11,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,246,77,54,200,1305,21,31.300813,1.327360,1.651688,0.766234,-1.000000,1,0.885597,5.392474,22.138000
s5_traffic,adaptive,12,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,64,73,200,1350,21,26.122449,0.984320,2.664201,1.625000,-1.000000,1,0.897649,4.928106,22.776000
s5_traffic,adaptive,13,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,71,49,140,1459,30,28.979592,1.262080,1.618673,0.704225,-1.000000,1,0.865115,7.101367,24.420000
s5_traffic,adaptive,15,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,55,54,199,1340,10,22.448980,0.972800,2.933946,1.818182,-1.000000,1,0.876659,5.560578,21.060000
s5_traffic,adaptive,14,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,20,33,174,1429,24,8.163265,0.236800,1.749958,1.000000,-1.000000,1,0.885044,5.578006,22.782000
s5_traffic,adaptive,16,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,248,21,25,166,1525,14,8.467742,0.334080,2.093878,1.190476,-1.000000,1,0.896200,5.328921,24.264000
s5_traffic,adaptive,17,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,244,30,21,177,1382,15,12.295082,0.422400,2.687596,1.733333,-1.000000,1,0.882871,5.621923,22.506000
s5_traffic,adaptive,18,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,53,35,129,1422,20,21.632653,0.951040,2.862695,1.773585,-1.000000,1,0.883456,5.813533,23.398000
s5_traffic,adaptive,19,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,48,52,148,1387,12,19.591837,0.791040,3.737476,2.625000,-1.000000,1,0.877024,5.999822,22.796000
s5_traffic,vbf,1,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,243,5,41,0,597,0,2.057613,0.108400,5.391813,1.000000,-1.000000,1,0.541088,13.167127,10.074000
s5_traffic,adaptive,20,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,244,34,41,165,1464,22,13.934426,0.600320,1.344185,0.470588,-1.000000,1,0.901329,4.999594,24.020000
s5_traffic,vbf,2,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,4.000000,512,10000.000000,200.000000,245,14,78,0,674,0,5.714286,0.303520,4.899199,1.000000,-1.000000,1,0.614167,11.892815,11.728000
