label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s3_area,dbr,13,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,8,72,0,212,0,4.848485,0.015040,9.278672,1.125000,-1.000000,1,0.885224,2.858397,11.694000
s3_area,dbr,14,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,6,57,0,208,0,3.636364,0.011280,32.678357,0.833333,-1.000000,1,0.848443,3.748931,11.354000
s3_area,dbr,15,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,12,132,0,211,0,7.317073,0.022560,7.555973,0.750000,-1.000000,1,0.892977,3.191204,14.066000
s3_area,dbr,16,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,5,27,0,208,0,3.030303,0.009400,13.855094,1.200000,-1.000000,1,0.810250,4.801513,11.326000
s3_area,dbr,17,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,12,112,0,204,0,7.361963,0.022560,13.016551,1.083333,-1.000000,1,0.817967,4.536910,11.214000
s3_area,dbr,18,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,14,93,0,211,0,8.484848,0.026320,31.182346,1.142857,-1.000000,1,0.866160,3.373826,11.700000
s3_area,dbr,19,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,9,105,0,209,0,5.454545,0.016920,33.330450,0.888889,-1.000000,1,0.807759,5.484609,12.748000
s3_area,dbr,20,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,7,85,0,211,0,4.268293,0.013160,42.707525,0.428571,-1.000000,1,0.858164,4.173056,13.588000
s3_area,adaptive,1,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,99,123,38,1217,21,60.365854,1.470720,1.500044,0.666667,-1.000000,1,0.960787,2.685386,33.556000
s3_area,adaptive,3,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,98,135,70,1234,17,59.393939,1.431040,1.500409,0.673469,-1.000000,1,0.955427,2.877410,31.542000
s3_area,adaptive,2,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,78,174,25,1185,4,47.560976,0.887040,1.322823,0.679487,-1.000000,1,0.978956,1.556055,36.578000
s3_area,adaptive,4,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,80,127,34,1238,33,49.079755,1.158400,1.390125,0.612500,-1.000000,1,0.965855,2.322475,33.418000
s3_area,adaptive,5,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,71,97,55,1331,11,43.030303,1.031680,2.278318,1.323944,-1.000000,1,0.953274,3.099956,32.378000
s3_area,adaptive,6,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,70,106,19,1282,5,42.424242,1.068800,2.302566,1.314286,-1.000000,1,0.956652,2.864969,32.314000
s3_area,adaptive,8,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,70,134,60,1286,23,42.682927,0.819200,1.722830,0.914286,-1.000000,1,0.972697,1.855196,33.504000
s3_area,adaptive,7,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,90,97,47,1183,9,54.545455,1.228800,2.287342,1.366667,-1.000000,1,0.969899,2.025657,33.134000
s3_area,adaptive,9,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,96,106,23,1280,12,58.895706,1.639680,2.221936,1.270833,-1.000000,1,0.977537,1.517950,33.404000
s3_area,adaptive,10,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,91,110,39,1327,11,55.151515,1.326080,1.908183,1.000000,-1.000000,1,0.974644,1.777362,34.598000
s3_area,adaptive,11,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,96,121,97,1203,13,58.181818,1.236480,1.403188,0.645833,-1.000000,1,0.967950,2.202838,33.806000
s3_area,adaptive,12,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,101,198,53,1182,22,61.212121,1.319680,1.350037,0.643564,-1.000000,1,0.970165,2.059114,33.986000
s3_area,adaptive,13,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,92,120,64,1313,20,55.757576,1.480960,2.003424,1.065217,-1.000000,1,0.969647,2.077180,33.690000
s3_area,adaptive,14,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,72,124,74,1320,15,43.636364,1.109760,2.849270,1.777778,-1.000000,1,0.972224,1.898505,33.694000
s3_area,adaptive,15,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,91,107,46,1238,17,55.487805,1.249280,1.156318,0.439560,-1.000000,1,0.957942,2.900065,33.736000
s3_area,adaptive,16,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,81,150,28,1314,3,49.090909,1.140480,2.821052,1.802469,-1.000000,1,0.977280,1.539486,33.490000
s3_area,adaptive,17,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,96,177,44,1207,0,58.895706,1.217280,1.568507,0.812500,-1.000000,1,0.956436,2.990063,33.554000
s3_area,adaptive,18,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,113,99,0,1288,0,68.484848,1.815040,2.149804,1.212389,-1.000000,1,0.962945,2.512157,33.258000
s3_area,adaptive,19,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,73,157,4,1218,9,44.242424,0.938240,2.283779,1.452055,-1.000000,1,0.965571,2.380281,33.962000
s3_area,vbf,1,50,5,300.000000,300.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,23,71,0,604,0,14.024390,0.498640,5.125691,1.000000,-1.000000,1,0.830219,5.375450,14.362000
