scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s1_density,nNodes,150,Classic-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,200,Classic-VBF,lifetime_s,,,0,1.0
s1_density,nNodes,10,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,25,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,50,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,75,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,100,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,150,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,200,HHVBF,lifetime_s,,,0,1.0
s1_density,nNodes,10,DBR,lifetime_s,,,0,1.0
s1_density,nNodes,25,DBR,lifetime_s,,,0,1.0
s1_density,nNodes,50,DBR,lifetime_s,,,0,1.0
s1_density,nNodes,75,DBR,lifetime_s,,,0,1.0
s1_density,nNodes,100,DBR,lifetime_s,,,0,1.0
s1_density,nNodes,150,DBR,lifetime_s,,,0,1.0
s1_density,nNodes,200,DBR,lifetime_s,,,0,1.0
