scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,energy_gap_J,0.89125695,0.07053022559768923,20,0.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,energy_gap_J,1.57568975,0.11758600362787916,20,0.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,energy_gap_J,2.3453163000000004,0.23309856610246277,20,0.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,energy_gap_J,3.0295316999999997,0.21443230445793415,20,0.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,energy_gap_J,4.07055845,0.28198291537021175,20,0.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,energy_gap_J,4.4517227,0.3773816054707385,20,0.0
s3_area,fieldSize,200.0,Classic-VBF,energy_gap_J,2.0968445000000004,0.3071242267259917,20,0.0
s3_area,fieldSize,300.0,Classic-VBF,energy_gap_J,2.5776803999999998,0.3156349645339991,20,0.0
s3_area,fieldSize,400.0,Classic-VBF,energy_gap_J,3.1871821,0.3604414697342399,20,0.0
s3_area,fieldSize,500.0,Classic-VBF,energy_gap_J,4.53502315,0.47894875576146895,20,0.0
s3_area,fieldSize,600.0,Classic-VBF,energy_gap_J,6.1717637000000005,0.5254984530657577,20,0.0
s3_area,fieldSize,800.0,Classic-VBF,energy_gap_J,9.5843095,0.6535855089454937,20,0.0
s3_area,fieldSize,1000.0,Classic-VBF,energy_gap_J,11.335939449999998,0.6733636906588706,20,0.0
s3_area,fieldSize,200.0,HHVBF,energy_gap_J,2.1305321,0.29901399258960076,20,0.0
s3_area,fieldSize,300.0,HHVBF,energy_gap_J,2.5485536500000006,0.26123431702748495,20,0.0
s3_area,fieldSize,400.0,HHVBF,energy_gap_J,3.1453949999999997,0.3655619716972231,20,0.0
s3_area,fieldSize,500.0,HHVBF,energy_gap_J,4.338766650000001,0.49383809476075,20,0.0
s3_area,fieldSize,600.0,HHVBF,energy_gap_J,6.0719407499999996,0.5762211141742406,20,0.0
s3_area,fieldSize,800.0,HHVBF,energy_gap_J,9.559720800000001,0.6811933937513045,20,0.0
s3_area,fieldSize,1000.0,HHVBF,energy_gap_J,11.23014075,0.6643977730805293,20,0.0
s3_area,fieldSize,200.0,DBR,energy_gap_J,1.8500701499999999,0.03735283160875501,20,0.0
s3_area,fieldSize,300.0,DBR,energy_gap_J,2.2548069,0.0971685466864894,20,0.0
s3_area,fieldSize,400.0,DBR,energy_gap_J,3.7201549500000004,0.4532217322397543,20,0.0
s3_area,fieldSize,500.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s3_area,fieldSize,600.0,DBR,energy_gap_J,6.4789522,0.5374362262195983,20,0.0
s3_area,fieldSize,800.0,DBR,energy_gap_J,8.116078499999999,0.4342217116860517,20,0.0
s3_area,fieldSize,1000.0,DBR,energy_gap_J,9.60839015,0.4178193716032066,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,200.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,300.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,400.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,500.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,600.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,800.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,1000.0,Classic-VBF,lifetime_s,,,0,1.0
s3_area,fieldSize,200.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,300.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,400.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,500.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,600.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,800.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,1000.0,HHVBF,lifetime_s,,,0,1.0
s3_area,fieldSize,200.0,DBR,lifetime_s,,,0,1.0
s3_area,fieldSize,300.0,DBR,lifetime_s,,,0,1.0
s3_area,fieldSize,400.0,DBR,lifetime_s,,,0,1.0
s3_area,fieldSize,500.0,DBR,lifetime_s,,,0,1.0
s3_area,fieldSize,600.0,DBR,lifetime_s,,,0,1.0
s3_area,fieldSize,800.0,DBR,lifetime_s,,,0,1.0
s3_area,fieldSize,1000.0,DBR,lifetime_s,,,0,1.0
