scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s4_radius,basePipeR,250.0,HHVBF,energy_gap_J,3.6411508999999995,0.46495521439142556,20,0.0
s4_radius,basePipeR,50.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s4_radius,basePipeR,75.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s4_radius,basePipeR,100.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s4_radius,basePipeR,125.0,DBR,energy_gap_J,5.244751399999999,0.5753539121043969,20,0.0
s4_radius,basePipeR,150.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s4_radius,basePipeR,200.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s4_radius,basePipeR,250.0,DBR,energy_gap_J,5.2447514,0.575353912104397,20,0.0
s4_radius,basePipeR,50.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,75.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,100.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,125.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,150.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,200.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,250.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,50.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,75.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,100.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,125.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,150.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,200.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,250.0,Classic-VBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,50.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,75.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,100.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,125.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,150.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,200.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,250.0,HHVBF,lifetime_s,,,0,1.0
s4_radius,basePipeR,50.0,DBR,lifetime_s,,,0,1.0
s4_radius,basePipeR,75.0,DBR,lifetime_s,,,0,1.0
s4_radius,basePipeR,100.0,DBR,lifetime_s,,,0,1.0
s4_radius,basePipeR,125.0,DBR,lifetime_s,,,0,1.0
s4_radius,basePipeR,150.0,DBR,lifetime_s,,,0,1.0
s4_radius,basePipeR,200.0,DBR,lifetime_s,,,0,1.0
s4_radius,basePipeR,250.0,DBR,lifetime_s,,,0,1.0
