scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s5_traffic,packetInterval,10.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,12.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,15.0,Adaptive-IoUT-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,2.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,4.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,6.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,8.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,10.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,12.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,15.0,Classic-VBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,2.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,4.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,6.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,8.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,10.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,12.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,15.0,HHVBF,lifetime_s,,,0,1.0
s5_traffic,packetInterval,2.0,DBR,lifetime_s,,,0,1.0
s5_traffic,packetInterval,4.0,DBR,lifetime_s,,,0,1.0
s5_traffic,packetInterval,6.0,DBR,lifetime_s,,,0,1.0
s5_traffic,packetInterval,8.0,DBR,lifetime_s,,,0,1.0
s5_traffic,packetInterval,10.0,DBR,lifetime_s,,,0,1.0
s5_traffic,packetInterval,12.0,DBR,lifetime_s,,,0,1.0
s5_traffic,packetInterval,15.0,DBR,lifetime_s,,,0,1.0
