label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,dbr,2,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,12,286,0,536,0,2.464066,0.022560,27.111769,0.750000,-1.000000,1,0.814784,11.792708,28.586000
s5_traffic,dbr,3,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,10,263,0,536,0,2.053388,0.018800,27.433299,1.400000,-1.000000,1,0.706381,18.790433,26.492000
s5_traffic,dbr,4,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,9,255,0,534,0,1.848049,0.016920,6.679423,0.888889,-1.000000,1,0.786073,13.612943,28.006000
s5_traffic,dbr,5,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,6,69,0,536,0,1.229508,0.011280,21.106640,1.500000,-1.000000,1,0.728595,16.287072,25.294000
s5_traffic,dbr,6,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,490,8,212,0,536,0,1.632653,0.015040,20.540203,0.750000,-1.000000,1,0.747778,13.826544,23.454000
s5_traffic,dbr,7,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,7,131,0,532,0,1.437372,0.013160,42.907974,1.000000,-1.000000,1,0.745130,18.901959,31.666000
s5_traffic,dbr,8,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,12,79,0,536,0,2.464066,0.022560,11.174092,1.083333,-1.000000,1,0.707150,16.448506,23.266000
s5_traffic,dbr,9,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,6,188,0,535,0,1.229508,0.011280,6.723122,1.500000,-1.000000,1,0.735419,15.295358,24.498000
s5_traffic,dbr,10,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,10,167,0,536,0,2.049180,0.018800,30.699624,2.300000,-1.000000,1,0.699065,16.728985,22.872000
s5_traffic,dbr,11,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,489,13,276,0,537,0,2.658487,0.024440,22.263402,1.153846,-1.000000,1,0.794923,13.134267,28.364000
s5_traffic,dbr,12,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,13,281,0,537,0,2.663934,0.024440,16.949431,1.384615,-1.000000,1,0.774759,15.046539,29.162000
s5_traffic,dbr,13,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,9,197,0,534,0,1.848049,0.016920,14.927818,1.111111,-1.000000,1,0.753217,13.909022,24.214000
s5_traffic,dbr,14,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,7,34,0,535,0,1.437372,0.013160,18.624078,1.000000,-1.000000,1,0.700026,15.771880,21.650000
s5_traffic,dbr,15,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,9,318,0,536,0,1.844262,0.016920,19.568442,0.444444,-1.000000,1,0.715159,18.484144,27.058000
s5_traffic,dbr,16,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,489,12,76,0,536,0,2.453988,0.022560,20.127322,2.166667,-1.000000,1,0.646645,21.229829,23.594000
s5_traffic,dbr,17,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,13,261,0,535,0,2.663934,0.024440,31.819748,0.923077,-1.000000,1,0.671475,17.951979,21.952000
s5_traffic,dbr,18,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,6,146,0,534,0,1.229508,0.011280,17.381273,1.333333,-1.000000,1,0.677538,17.912772,22.436000
s5_traffic,dbr,19,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,6,97,0,533,0,1.232033,0.011280,6.472296,1.333333,-1.000000,1,0.564394,28.833187,23.880000
